State,stcode,fips,year,demvote,repvote,wallacevote,dempercent,reppercent,population,income,p10income,p20income,p30income,p40income,p50income,p60income,p70income,p80income,p90income,meanincome,minincome,maxincome,sdincome,ineqincome,gini_income,n_income,nwgt_income,men_p10income,men_p20income,men_p30income,men_p40income,men_p50income,men_p60income,men_p70income,men_p80income,men_p90income,men_meanincome,men_minincome,men_maxincome,men_sdincome,men_ineqincome,men_gini_income,men_n_income,men_nwgt_income,wom_p10income,wom_p20income,wom_p30income,wom_p40income,wom_p50income,wom_p60income,wom_p70income,wom_p80income,wom_p90income,wom_meanincome,wom_minincome,wom_maxincome,wom_sdincome,wom_ineqincome,wom_gini_income,wom_n_income,wom_nwgt_income,medincome,GDP,GDPpc,Private,Agriculture,Farms,Mining,Utilities,Construction,Manufacturing,Finance_Insurance,Legal,Education,Health,Government,Government_federal,Government_military,Government_statelocal,cpideflator,statecpi,Private_share,Agriculture_share,Farms_share,Mining_share,Utilities_share,Construction_share,Manufacturing_share,Finance_Insurance_share,Legal_share,Education_share,Health_share,Government_share,Government_federal_share,Government_military_share,Government_statelocal_share,area_sqmi,area_sqkm,landarea_sqmi,landarea_sqkm,water_sqmi,water_sqkm,percent_water
Iowa,IA,19,1976,619931,632863,0,49.48388,50.51612,2903770,75.57468,9953.71,13829.6,16395.9,18857.0,21298.3,24377.8,27511.4,32399.5,39704.4,23881.6,NA,NA,11954.1,3.988904,0.298846,NA,NA,3905.52,11675.7,18028.0,24543.9,30273.9,34897.0,41327.3,48217.1,62839.5,32569.2,NA,NA,17566.0,16.08992,0.412654,NA,NA,1339.84,2756.46,5544.25,8712.42,11905.8,15177.9,18844.7,24046.8,33147.4,14713.4,NA,NA,12888.1,24.73982,0.474916,NA,NA,67.39968,24339,8381862.0,21790,2682,2516,62,599,1178,5828,3727,147,121,803,2549,367,60,2122,.316,.3453,895271.0,11.01935,10.33732,.2547352,2.461071,4.839969,23.94511,1531287.0,.6039689,.4971445,3299232.0,104729.0,1.507868,.2465179,8718517.0,56271.55,145743.0,55869.36,144701.0,402.2,1042.0,0.71
Iowa,IA,19,1980,508672,676026,0,42.93685,57.06315,2913808,52.22686,9233.51,13899.9,16947.0,19422.5,22068.6,25049.1,28292.4,32588.8,39423.7,23919.9,13.10044,141921.4,5944.89,4.269633,0.295179,1540,1578110.0,4739.22,10807.2,17558.0,23820.3,29921.5,34991.0,40339.8,47821.9,60549.7,32278.3,13.10044,141921.4,10913.9,12.7763,0.412198,878,907107.0,1580.1,3428.61,6425.95,9600.99,12970.1,16348.4,20719.2,25151.3,32372.6,15367.7,28.38428,60698.69,5831.62,20.48769,0.452123,662,671002.6,48.18472,34032,1167956.0,30404,3389,3227,74,773,1471,8601,4994,242,165,1386,3629,519,80,3030,.458,.4894,8933945.0,9.958275,9.482252,.2174424,2.271392,4.322402,25.27327,1467442.0,.7110955,.4848378,4072638.0,1066349.0,1.525035,.2350729,8903385.0,56271.55,145743.0,55869.36,144701.0,402.2,1042.0,0.71
Iowa,IA,19,1984,605620,703088,0,46.27618,53.72382,2858631,41.19256,7934.49,12179.0,15542.5,18339.5,20951.3,24387.7,27914.4,33149.4,41213.1,23809.3,43.25259,249136.7,9145.5,5.194171,0.346201,1251,1464257.0,3702.63,9088.64,15698.1,21751.2,27696.4,33321.9,38984.3,47706.6,62010.7,32015.9,43.25259,249136.7,16020.3,16.74774,0.46169,692,812609.3,1867.25,4155.85,7334.94,10555.5,14114.5,17875.3,21930.9,27836.3,35409.0,17241.6,43.25259,138304.5,9108.88,18.96318,0.460487,559,651647.8,36.24792,41031,1435337.0,36370,3834,3553,84,1288,1330,9721,5899,386,240,1899,4661,695,152,3814,.578,.597,886403.0,9.344154,8.659307,.2047233,3.13909,3.241452,23.69184,1437693.0,.9407521,.5849236,4628208.0,113597.0,1.693841,.3704516,9295411.0,56271.55,145743.0,55869.36,144701.0,402.2,1042.0,0.71
Iowa,IA,19,1988,670557,545355,0,55.14848,44.85152,2768370,37.71292,9199.81,12999.9,16231.5,19235.0,22271.1,25445.5,29260.4,33930.8,41853.2,24815.1,33.43465,186928.6,10731.7,4.549355,0.330386,1050,1587777.0,4365.3,10934.1,16832.5,23258.9,28640.4,33563.2,39442.3,47183.2,61387.8,32200.4,54.71125,186928.6,17849.2,14.06268,0.423605,574,869966.2,1736.22,4538.8,7498.31,10725.7,14096.3,17681.4,21981.3,27497.3,35450.3,17269.5,33.43465,140729.5,9702.53,20.41809,0.458668,476,717811.1,33.84666,48891,1766057.0,42756,2694,2321,99,1648,1571,12663,6629,534,316,2509,6135,904,218,5013,.658,.6711,8745168.0,5.510217,4.747295,.2024913,3.370764,3.21327,25.90047,1355873.0,1.092226,.6463357,5131824.0,1254832.0,1.849011,.4458898,1025342.0,56271.55,145743.0,55869.36,144701.0,402.2,1042.0,0.71
Iowa,IA,19,1992,586353,504891,0,53.73253,46.26747,2818401,32.35205,9828.44,13960.4,16760.9,19510.5,22776.0,25800.5,29071.0,33871.2,42580.7,25234.6,44.8718,156750.0,11891.5,4.332397,0.307729,1142,1628162.0,5511.34,11991.1,17510.5,22144.7,27208.4,32387.5,37980.9,45227.4,58639.6,31215.0,44.8718,156750.0,19551.0,10.63981,0.402931,607,875230.0,2327.33,5273.4,8526.76,11895.2,15747.5,18918.0,22560.0,28647.7,37473.0,18104.1,76.92308,128588.5,11954.8,16.10128,0.441131,535,752932.2,29.2,61313,2175453.0,53556,4592,4119,135,1546,2248,14812,8653,497,436,3532,7757,1260,250,6247,.78,.7936,8734853.0,7.489439,6.717988,.2201817,2.521488,3.666433,24.15801,1411283.0,.8105948,.7111053,5760605.0,1265148.0,2.055029,.4077439,101887.0,56271.55,145743.0,55869.36,144701.0,402.2,1042.0,0.71
Iowa,IA,19,1996,620258,492644,0,55.73339,44.26661,2880000,32.63888,10642.4,15386.7,18963.4,21639.7,24656.2,28086.2,31697.3,37529.0,48473.8,28461.1,2.293578,365870.4,18587.2,4.554781,0.32825,961,1688468.0,5368.67,13397.3,19349.8,23263.0,28405.6,33800.1,39982.1,47288.9,64270.4,34785.6,2.293578,365870.4,28532.7,11.97138,0.430144,495,877883.3,2665.49,6232.11,9714.13,13540.0,17297.5,20987.0,25536.5,31685.9,40209.4,20534.6,9.174312,93119.27,14944.6,15.08518,0.435947,466,810584.2,28.27546,77244,2682083.0,68235,5949,5515,178,1801,2991,18623,11206,527,518,4193,9009,1331,275,7403,.872,.8955,8833696.0,7.701569,7.139713,.2304386,2.331573,3.872145,24.10932,1450728.0,.6822537,.6706023,5428253.0,1166304.0,1.723111,.3560147,9583916.0,56271.55,145743.0,55869.36,144701.0,402.2,1042.0,0.71
Iowa,IA,19,2000,638517,634373,0,50.16278,49.83722,2926324,33.25392,11399.6,15889.7,19857.0,23124.9,26331.9,29952.0,35002.9,42443.5,55476.2,31824.0,130.6165,308916.4,23828.5,4.866504,0.348339,972,1724717.0,6371.27,14575.6,20071.4,25078.4,30231.0,36235.5,43128.8,52492.7,73930.1,38619.6,130.6165,306703.2,39053.1,11.60367,0.446486,512,910507.7,3889.28,7949.96,11871.0,15756.4,20236.8,24374.5,29013.2,34822.1,44794.7,23794.5,156.7398,308916.4,18991.6,11.51748,0.424237,460,814209.0,27.51505,90186,3081887.0,79499,2449,2252,181,2029,3401,19951,8822,691,727,5826,10687,1429,330,8927,.957,1.0014,8815005.0,2.715499,2.497062,.2006963,2.249795,3.771095,22.12206,9782006.0,.7661943,.8061118,6459983.0,1184995.0,1.584503,.3659104,9898432.0,56271.55,145743.0,55869.36,144701.0,402.2,1042.0,0.71
Iowa,IA,19,2004,741898,751957,0,49.66332,50.33668,2954451,30.5117,12571.4,16913.2,20278.9,23989.0,27539.5,31221.4,35265.1,41321.6,53123.8,31823.7,48.89741,396015.3,24087.1,4.225766,0.32639,1808,1604438.0,7597.67,14816.0,20108.2,25114.6,30195.6,35101.4,41010.7,52346.1,72284.9,37769.5,103.5475,396015.3,40809.4,9.514088,0.438305,960,860512.6,3835.11,7878.71,11939.1,16575.5,20474.4,24526.0,29305.4,35847.2,47854.7,25247.3,48.89741,303516.8,26749.2,12.47805,0.4503,848,743925.4,26.40412,111937,3788758.0,99040,6825,6550,200,2393,4218,23485,10988,752,926,7495,12897,1516,602,10780,1.043,NA,8847834.0,6.09718,5.851506,.1786719,2.13781,3.768191,20.98055,9816236.0,.6718065,.827251,6695731.0,1152166.0,1.354333,.5378025,9630417.0,56271.55,145743.0,55869.36,144701.0,402.2,1042.0,0.71
Kansas,KS,20,1964,464028,386579,0,54.55257,45.44743,1318000,109.6366,5987.33,9245.01,11820.0,14611.4,16302.1,19114.9,21821.2,25715.6,31610.3,18857.5,87.2093,116860.5,2276.89,5.279532,0.352248,221,519276.0,5322.44,11319.4,16418.6,23039.8,27553.4,31183.6,36729.1,42799.0,58726.0,31081.0,87.2093,116860.5,4487.16,11.03366,0.405328,149,349985.6,1375.35,2997.19,4065.6,6998.24,9646.93,12482.4,14895.4,19485.7,22979.7,11639.7,174.4186,44877.91,1751.81,16.70826,0.450427,72,169290.4,94.77965,6438,4884674.0,5492,455,422,353,236,299,1236,675,32,16,172,946,162,228,555,.172,.1912,8530599.0,7.067412,6.554831,5.483069,3.665735,4.6443,19.19851,1048462.0,.4970488,.2485244,2671637.0,14694.0,2.516309,3.541472,8620689.0,82276.84,213096.0,81814.88,211900.0,461.96,1196.0,0.56
Kansas,KS,20,1968,302996,478674,88921,34.80349,65.19652,1346000,109.9171,7999.39,11800.3,14405.7,16773.9,19089.7,21879.6,24846.4,28790.4,35619.6,21214.0,NA,NA,2101.11,4.45279,0.306059,NA,NA,4871.68,12148.0,19088.9,25014.8,29990.5,34266.0,39088.4,46589.4,58431.3,32677.4,NA,NA,4255.95,11.99408,0.389496,NA,NA,996.468,2751.88,4882.89,7235.64,10385.8,13609.4,16628.3,21295.3,27620.5,12803.2,NA,NA,1865.61,27.7184,0.465943,NA,NA,98.91035,8502,6316493.0,7266,559,511,394,302,416,1736,888,43,25,263,1236,205,247,784,.193,.2151,8546224.0,6.574924,6.010351,4.634204,3.552105,4.892966,20.41872,104446.0,.5057634,.2940485,309339.0,1453776.0,2.411197,2.905199,9221359.0,82276.84,213096.0,81814.88,211900.0,461.96,1196.0,0.56
Kansas,KS,20,1972,270287,619812,0,30.36595,69.63405,2255525,104.6375,9498.51,13961.2,16471.6,19156.3,22107.4,24925.6,28252.4,33035.2,41065.9,24275.9,NA,NA,9556.27,4.323404,0.305798,NA,NA,5270.86,12142.6,19725.2,25861.1,31419.1,36912.3,42776.8,50339.7,65672.5,34997.8,NA,NA,14704.1,12.45954,0.40996,NA,NA,1875.07,4151.31,6638.96,10021.3,13445.0,16546.0,20110.6,25044.8,31836.6,15733.2,NA,NA,9008.86,16.97889,0.464063,NA,NA,95.29052,12131,5378349.0,10316,1222,1151,375,379,556,2197,1329,76,44,425,1815,293,396,1126,.232,.2578,8503833.0,10.07337,9.488089,3.091254,3.124227,4.583299,18.11063,109554.0,.6264941,.3627071,3503421.0,1496167.0,2.4153,3.264364,9282004.0,82276.84,213096.0,81814.88,211900.0,461.96,1196.0,0.56
Kansas,KS,20,1976,430421,502752,0,46.12446,53.87554,2298645,78.55823,9901.16,13886.3,16481.1,19192.1,22164.1,25175.3,28625.5,33655.4,42009.4,24824.4,NA,NA,12402.6,4.242877,0.308924,NA,NA,4830.31,11812.0,18602.3,24541.9,30399.6,35704.1,42285.3,50499.6,66079.0,34126.9,NA,NA,18735.1,13.68007,0.420534,NA,NA,1841.51,3999.27,6622.25,9943.63,13473.6,16610.2,20133.9,25495.6,32816.8,15888.3,NA,NA,13341.9,17.82059,0.451863,NA,NA,70.13955,19262,837972.0,16676,1400,1304,881,568,962,3367,2803,108,51,694,2586,428,468,1689,.316,.3448,865746.0,7.268197,6.769806,4.573772,2.948811,4.994289,17.48001,1455197.0,.5606894,.26477,3602949.0,134254.0,2.221992,2.429654,8768559.0,82276.84,213096.0,81814.88,211900.0,461.96,1196.0,0.56
Kansas,KS,20,1980,326150,566812,0,36.52451,63.47549,2364236,52.57969,9969.89,13898.0,16824.5,19269.8,22054.4,24818.9,27976.5,32311.5,40117.2,24081.5,43.66812,144104.8,6084.51,4.023836,0.293617,1353,1322940.0,6008.83,12397.7,18467.7,24034.8,29496.6,34218.2,40346.3,48210.6,61330.1,32693.4,43.66812,144104.8,11062.4,10.20666,0.39707,738,729887.9,1894.47,4093.75,7329.62,10531.9,13808.2,17042.8,20815.5,25025.8,31494.7,15844.4,43.66812,102620.1,5894.38,16.62454,0.439012,615,593052.1,48.15371,28247,1194762.0,24558,1334,1237,1554,891,1378,5325,3906,173,73,1186,3690,597,631,2462,.458,.4892,8694021.0,4.722625,4.379226,5.501469,3.154317,4.878394,18.85156,1382802.0,.6124544,.2584345,4198676.0,1306333.0,2.113499,2.233865,871597.0,82276.84,213096.0,81814.88,211900.0,461.96,1196.0,0.56
Kansas,KS,20,1984,333149,677296,0,32.97052,67.02948,2424119,43.65208,9652.89,13378.5,16545.4,19761.6,22540.6,25448.4,29741.9,34122.2,42895.5,25230.9,3.460208,187110.7,8758.93,4.443799,0.315688,1007,1241435.0,5094.67,11234.7,18321.6,24120.8,29738.5,36412.7,42602.1,50611.0,63632.6,34115.7,86.50519,186022.5,15901.0,12.49003,0.422692,535,661078.8,2227.39,4821.55,7495.58,10992.7,15608.8,19100.5,23202.2,28386.6,35228.9,17615.5,3.460208,187110.7,8511.76,15.81622,0.442555,472,580356.1,38.99758,38441,1585772.0,33387,1935,1790,1684,1667,1594,6855,5310,283,103,1705,5054,773,928,3352,.578,.6024,8685258.0,5.033688,4.656487,4.380739,4.336516,4.146614,17.83252,1381338.0,.7361931,.2679431,4435369.0,1314742.0,2.010874,2.414089,8719856.0,82276.84,213096.0,81814.88,211900.0,461.96,1196.0,0.56
Kansas,KS,20,1988,422636,554049,0,43.2725,56.7275,2462057,40.33693,10065.1,13676.6,17037.1,20250.8,23683.8,27231.5,31512.2,37628.8,46052.8,26541.7,60.79027,160712.8,10073.0,4.575494,0.313116,1002,1346684.0,5696.78,12090.3,18103.8,25521.0,30746.3,36735.7,44404.0,52072.2,68071.3,35268.6,91.18541,160712.8,17366.0,11.94908,0.403953,541,728715.1,2483.7,5589.77,9209.5,12582.6,16192.0,19595.3,24897.1,29979.9,38329.7,19153.0,60.79027,140881.5,10265.6,15.4325,0.434693,461,617969.3,35.99362,46268,1879242.0,39748,2007,1780,1023,2044,1807,8627,6026,407,152,2298,6520,1055,1158,4307,.658,.6812,8590819.0,4.337771,3.847151,2.211031,4.41774,3.905507,18.64572,1302412.0,.8796576,.3285208,4966716.0,1409181.0,2.280194,2.50281,9308809.0,82276.84,213096.0,81814.88,211900.0,461.96,1196.0,0.56
Kansas,KS,20,1992,390434,449951,0,46.45895,53.54105,2532394,35.34449,10302.7,14502.4,17506.6,20573.2,23953.2,27707.8,32144.2,37688.1,48149.5,27568.7,25.64103,229143.6,13625.3,4.673483,0.322027,1047,1416565.0,5163.94,11981.7,18148.0,23889.2,28323.4,34696.4,41800.3,51558.1,68634.0,34847.1,153.8462,229143.6,22395.4,13.29101,0.425302,558,757204.7,2816.86,6653.8,9949.8,13460.0,17177.8,21301.2,25389.4,31810.1,41820.2,20696.0,25.64103,109215.4,13560.1,14.84639,0.43975,489,659360.2,30.70923,56091,221494.0,47617,2791,2498,859,1861,2012,10072,7434,432,208,3343,8474,1354,1454,5666,.78,.805,8489241.0,4.975843,4.453477,1.53144,3.317823,3.587028,17.95654,1325346.0,.770177,.370826,5959958.0,1510759.0,2.413934,2.592216,1010144.0,82276.84,213096.0,81814.88,211900.0,461.96,1196.0,0.56
Kansas,KS,20,1996,387659,583245,0,39.92764,60.07236,2614554,34.80413,9758.19,13790.2,17084.2,20474.5,24317.3,28667.4,34357.5,41627.9,53642.2,30349.2,34.40367,661149.1,23514.8,5.497146,0.368191,909,1427423.0,5489.47,12152.1,17520.5,22808.1,28773.3,35127.8,42261.1,52433.3,73369.1,38001.8,34.40367,363004.6,33554.9,13.36543,0.460676,503,802785.1,2728.3,6229.53,9455.23,12841.8,16713.0,21013.4,26937.8,33383.8,43268.9,21390.2,35.55046,661149.1,22105.5,15.85929,0.461683,406,624638.0,27.88681,67965,2599487.0,58184,3098,2753,1329,2077,2872,11874,8448,452,292,3945,9782,1492,1211,7078,.872,.902,8560877.0,4.558228,4.050614,1.955418,3.055985,4.225704,17.47076,1242993.0,.6650482,.4296329,5804458.0,143927.0,2.195248,1.781799,1041418.0,82276.84,213096.0,81814.88,211900.0,461.96,1196.0,0.56
Kansas,KS,20,2000,399276,622332,0,39.08309,60.91691,2688418,33.63699,11192.2,15373.9,19097.4,22746.7,26363.3,29992.6,35534.5,44256.3,57672.3,32190.6,109.7179,253317.7,30493.1,5.152901,0.357947,972,1529735.0,7628.9,14406.5,20145.4,25702.0,31490.9,37576.9,45018.1,55802.1,74113.9,39851.8,156.7398,248003.1,47351.9,9.714887,0.433913,506,803245.5,3231.96,6766.07,10844.6,15192.4,19119.4,23834.8,29116.0,35348.7,49743.1,23579.3,109.7179,253317.7,21867.9,15.391,0.462627,466,726490.0,27.54786,82812,3080325.0,71560,1652,1455,1067,1726,3586,13808,4748,571,433,5338,11252,1713,1335,8203,.957,1.0083,864126.0,1.99488,1.756992,1.288461,2.084239,4.33029,16.67391,5733469.0,.6895136,.5228711,6445926.0,135874.0,2.068541,1.612085,9905569.0,82276.84,213096.0,81814.88,211900.0,461.96,1196.0,0.56
Kansas,KS,20,2004,434993,736456,0,37.1329,62.8671,2735502,31.26357,10744.6,15705.5,19816.5,23362.9,27253.9,31184.1,36552.7,44101.8,55212.3,32607.9,7.670182,426276.1,27063.2,5.138609,0.360136,1895,1431757.0,5732.16,11998.6,18416.9,24413.9,30231.9,37373.2,45524.1,58567.2,81465.8,41622.1,7.670182,426276.1,55119.3,14.21206,0.49565,1012,773909.8,3702.27,7616.57,11955.0,16301.0,21052.1,25976.2,30877.2,38255.8,48853.1,25238.2,9.587728,371978.0,26199.1,13.19545,0.461949,883,657846.8,26.1303,98426,3598096.0,84257,3130,2885,1697,2188,3780,13325,5775,639,492,7045,14169,1930,1928,10310,1.043,NA,8560442.0,3.180054,2.931136,1.724138,2.22299,3.840449,13.53809,5867352.0,.6492187,.4998679,7157661.0,1439559.0,1.960864,1.958832,1047487.0,82276.84,213096.0,81814.88,211900.0,461.96,1196.0,0.56
Kentucky,KY,21,1964,669659,372977,0,64.22749,35.7725,1964000,88.89244,4318.94,6400.59,9234.31,11118.8,13231.9,16219.5,18754.7,22185.3,27241.0,15289.5,87.2093,92156.97,1864.84,6.307335,0.366599,392,965964.7,2592.9,6648.99,10994.2,15605.8,22126.7,26908.6,31323.1,37703.8,46766.6,24327.3,151.1628,92156.97,3482.09,18.03641,0.444804,262,638145.0,1234.88,2815.45,4620.42,6314.77,8979.33,11623.5,14492.4,17844.7,23428.1,11041.3,87.2093,43081.39,1668.38,18.97196,0.438819,130,327819.7,76.92965,8754,445723.0,7755,397,377,323,235,399,3157,772,51,34,183,999,234,253,512,.172,.1721,8858807.0,4.535069,4.306602,3.689742,2.684487,4.557916,36.06351,8818826.0,.5825908,.3883939,2090473.0,1141193.0,2.673064,2.890107,5848755.0,40409.02,104659.0,39728.18,102896.0,680.8499999999999,1763.0,1.68
Kentucky,KY,21,1968,397541,462411,193098,37.75139,62.24861,2063000,92.50051,5338.21,8398.31,11127.0,13352.5,16075.1,18763.8,21791.9,25759.9,31906.7,17852.6,NA,NA,2415.91,5.977041,0.350223,NA,NA,3237.03,8100.54,12891.7,17769.8,23508.6,29200.2,34074.3,40368.6,50897.2,26956.3,NA,NA,4299.72,15.72342,0.426246,NA,NA,1140.01,2863.59,5173.36,7947.77,10747.6,13821.5,16999.1,20865.5,26978.8,12951.0,NA,NA,2012.26,23.66541,0.438059,NA,NA,83.29067,12159,5893844.0,10611,519,494,353,288,630,4405,1001,69,42,288,1548,393,348,807,.193,.1931,8726869.0,4.268443,4.062834,2.903199,2.368616,5.181347,36.22831,8232585.0,.5674809,.3454231,2368616.0,1273131.0,3.232174,2.862077,6637059.0,40409.02,104659.0,39728.18,102896.0,680.8499999999999,1763.0,1.68
Kentucky,KY,21,1972,371159,676446,0,35.42929,64.57071,3336106,91.20173,7097.63,10738.3,13631.7,16338.4,19438.2,22266.5,25625.2,30669.4,37906.1,21158.8,NA,NA,9077.89,5.340671,0.343243,NA,NA,4350.25,9788.97,15556.2,20824.5,27046.4,32826.3,38390.0,45637.9,57951.5,31143.5,NA,NA,14008.4,13.32142,0.430312,NA,NA,1823.83,4262.66,7132.41,10140.2,13443.9,16029.7,19303.1,24163.1,31217.3,15199.3,NA,NA,8385.05,17.11634,0.440177,NA,NA,83.78535,16814,5040008.0,14665,732,693,670,411,826,5558,1640,110,67,423,2149,496,418,1236,.232,.231,8721899.0,4.353515,4.121565,3.984775,2.444391,4.912573,33.05579,9753777.0,.6542167,.3984775,2515761.0,1278102.0,2.949923,2.486024,7351017.0,40409.02,104659.0,39728.18,102896.0,680.8499999999999,1763.0,1.68
Kentucky,KY,21,1976,615717,531852,0,53.65403,46.34597,3530443,69.83671,7753.58,11579.3,14361.1,16844.8,19822.1,22621.4,25809.0,30689.9,38410.3,22068.4,NA,NA,11736.4,4.953879,0.324254,NA,NA,4942.2,10565.6,16871.6,22654.6,27919.7,33919.9,40400.8,48042.9,60065.1,31812.7,NA,NA,17434.0,12.15351,0.421562,NA,NA,1779.09,3903.31,6940.14,10334.2,13745.4,16569.4,19932.8,25220.6,31819.3,15523.8,NA,NA,12562.6,17.88515,0.436451,NA,NA,62.72816,25760,7296535.0,22504,1031,965,1966,580,1175,7408,2897,150,77,811,3256,712,701,1843,.316,.3086,8736024.0,4.002329,3.746118,7.631988,2.251553,4.561336,28.75776,1124612.0,.5822982,.298913,3148292.0,1263975.0,2.763975,2.721273,7154503.0,40409.02,104659.0,39728.18,102896.0,680.8499999999999,1763.0,1.68
Kentucky,KY,21,1980,616417,635274,0,49.24674,50.75326,3660324,47.63253,7997.88,11700.6,14747.4,17488.0,20230.6,22717.3,26272.8,30630.8,36446.5,21815.7,24.01747,117323.1,5678.21,4.55702,0.307032,1365,1701957.0,4626.33,10853.4,16712.6,22196.8,27551.4,33438.1,39820.2,47225.1,57679.2,30855.6,52.40175,117323.1,10453.1,12.46759,0.406336,783,997675.1,1619.83,4347.01,6700.03,9671.72,12714.8,15811.9,19428.2,23870.9,30065.6,14774.6,24.01747,72611.35,5430.66,18.56096,0.431427,582,704282.1,44.17162,36593,9997202.0,31890,1352,1247,3008,868,1692,9666,4173,246,114,1448,4703,1031,901,2771,.458,.4359,8714781.0,3.694696,3.407756,8.220151,2.372038,4.623835,26.41489,1140382.0,.6722597,.311535,3957041.0,1285219.0,2.817479,2.462219,7572486.0,40409.02,104659.0,39728.18,102896.0,680.8499999999999,1763.0,1.68
Kentucky,KY,21,1984,539589,822782,0,39.60661,60.39339,3695426,38.83218,6917.33,10922.1,13894.3,16776.9,19501.5,22733.7,26898.6,31426.6,39195.0,22445.0,60.55363,224913.5,8759.42,5.666203,0.34564,1045,1805731.0,4480.42,10472.7,15353.8,21142.3,26921.0,33193.3,39696.2,47575.3,60817.1,31998.9,60.55363,224913.5,15921.0,13.57397,0.435844,559,971565.7,1936.13,4614.09,7411.66,10650.7,13653.9,16826.7,20551.5,25865.4,32622.7,16206.3,102.0761,87370.24,7709.64,16.84944,0.434706,486,834165.6,33.73962,48829,1321336.0,42406,1995,1802,3131,1410,1773,13096,5570,365,173,2241,6423,1449,1377,3598,.578,.5383,8684593.0,4.085687,3.69043,6.412173,2.887628,3.631039,26.82013,1140716.0,.7475066,.3542976,4589486.0,1315407.0,2.967499,2.820045,7368572.0,40409.02,104659.0,39728.18,102896.0,680.8499999999999,1763.0,1.68
Kentucky,KY,21,1988,580368,734281,0,44.14623,55.85377,3679990,35.47082,7487.11,11367.6,14507.8,17399.3,20484.9,23998.2,28262.4,32875.5,41667.6,23339.8,27.35562,220776.6,9838.44,5.565245,0.336975,830,1754219.0,5066.43,10236.6,15903.9,20219.0,26108.8,33501.9,40662.0,48806.5,63967.1,32153.9,45.59271,220776.6,17928.8,12.62568,0.429616,437,927937.0,2143.18,4560.35,7917.48,10865.9,14824.0,17907.2,22363.9,27888.6,36458.6,17275.0,27.35562,71580.55,9391.24,17.01145,0.439532,393,826282.4,31.13207,60727,1650195.0,52306,1671,1353,2617,1953,2452,16710,6599,568,231,3248,8421,1966,1610,4844,.658,.6102,8613302.0,2.751659,2.228004,4.309451,3.216033,4.037743,27.51659,1086667.0,.9353335,.3803909,5348527.0,1386698.0,3.23744,2.65121,7976683.0,40409.02,104659.0,39728.18,102896.0,680.8499999999999,1763.0,1.68
Kentucky,KY,21,1992,665104,617178,0,51.86878,48.13122,3765469,32.38,8473.46,12081.9,15295.8,18437.8,22110.9,25598.2,29360.9,35708.9,45225.7,25256.4,57.69231,175144.9,13332.6,5.337336,0.342599,860,1786333.0,5597.63,11009.9,15712.4,19736.1,27010.6,32711.2,39845.8,49172.7,65763.8,32529.0,512.8205,175144.9,21372.1,11.74851,0.425885,466,982390.2,2877.32,6176.38,9330.48,12622.7,15854.5,19965.8,24273.4,31138.6,41270.1,19844.3,57.69231,134520.5,12972.6,14.34324,0.430138,394,803942.9,28.34731,76572,2033532.0,64746,2231,1854,2698,2257,2936,20185,8239,711,308,5056,11826,2662,1991,7172,.78,.7226,8455571.0,2.913598,2.421251,3.523481,2.947553,3.8343,26.36081,1075981.0,.9285378,.4022358,6602936.0,1544429.0,3.476467,2.600167,9366348.0,40409.02,104659.0,39728.18,102896.0,680.8499999999999,1763.0,1.68
Kentucky,KY,21,1996,636614,623283,0,50.52905,49.47095,3919535,32.26548,8716.96,12688.0,15960.5,19133.4,22784.5,26370.5,31216.8,38319.7,48247.4,28135.5,4.587156,366615.8,19372.0,5.534888,0.375349,780,1898331.0,6329.06,12670.9,17398.0,22509.6,28631.9,33993.2,41819.3,51357.0,72586.8,36248.0,25.22936,366615.8,31955.5,11.46881,0.451728,409,1004344.0,2958.56,6314.23,9542.61,12911.4,16418.1,20108.7,26101.6,31999.0,43180.2,20892.2,4.587156,325626.2,19672.9,14.59501,0.451495,371,893987.3,26.12901,94987,2423425.0,81490,2204,1719,2622,2507,3819,26202,10147,848,380,6008,13497,2840,1963,8693,.872,.8128,8579069.0,2.320318,1.809721,2.760378,2.639308,4.02055,27.58483,1068251.0,.8927537,.4000548,6325076.0,1420931.0,2.989883,2.066599,9151778.0,40409.02,104659.0,39728.18,102896.0,680.8499999999999,1763.0,1.68
Kentucky,KY,21,2000,638898,872492,0,42.27221,57.72779,4041769,32.71578,9450.91,13983.3,17411.4,21428.6,25494.7,29747.0,33989.9,40232.6,53175.5,31309.0,31.34796,252051.2,25392.6,5.626495,0.380762,896,2170509.0,7329.18,14802.1,19905.3,25341.3,30731.0,38113.8,45320.3,54399.5,79106.0,43511.9,67.92058,252051.2,48431.9,10.79329,0.464426,452,1105908.0,4048.16,7815.1,11614.5,15177.2,18424.7,22674.5,27679.0,33720.0,43749.2,23278.0,31.34796,240617.6,22654.3,10.80718,0.444458,444,1064601.0,26.64023,111900,276859.0,96310,2274,1834,2257,1794,5088,24163,4688,1009,550,7869,15591,2785,2314,10492,.957,.9149,8606792.0,2.032171,1.638963,2.016979,1.603217,4.546917,21.59339,4189455.0,.9016979,.4915103,7032172.0,1393298.0,2.488829,2.067918,9376228.0,40409.02,104659.0,39728.18,102896.0,680.8499999999999,1763.0,1.68
